date,IN_METAL_Q,T1_O2,METAL_Q,TEMPERATURE,IN_Q,MAX_CF,PROCESSPHASE_INLET,PROCESSPHASE_OUTLET,T1_NH4,hour_sin,hour_cos,month_sin,month_cos,IN_METAL_Q_lag1h,IN_METAL_Q_lag2h,IN_METAL_Q_lag3h,IN_METAL_Q_roll3h_mean,IN_METAL_Q_roll3h_std,T1_O2_lag1h,T1_O2_lag2h,T1_O2_lag3h,T1_O2_roll3h_mean,T1_O2_roll3h_std,METAL_Q_lag1h,METAL_Q_lag2h,METAL_Q_lag3h,METAL_Q_roll3h_mean,METAL_Q_roll3h_std,TEMPERATURE_lag1h,TEMPERATURE_lag2h,TEMPERATURE_lag3h,TEMPERATURE_roll3h_mean,TEMPERATURE_roll3h_std,IN_Q_lag1h,IN_Q_lag2h,IN_Q_lag3h,IN_Q_roll3h_mean,IN_Q_roll3h_std,MAX_CF_lag1h,MAX_CF_lag2h,MAX_CF_lag3h,MAX_CF_roll3h_mean,MAX_CF_roll3h_std,PROCESSPHASE_INLET_lag1h,PROCESSPHASE_INLET_lag2h,PROCESSPHASE_INLET_lag3h,PROCESSPHASE_INLET_roll3h_mean,PROCESSPHASE_INLET_roll3h_std,PROCESSPHASE_OUTLET_lag1h,PROCESSPHASE_OUTLET_lag2h,PROCESSPHASE_OUTLET_lag3h,PROCESSPHASE_OUTLET_roll3h_mean,PROCESSPHASE_OUTLET_roll3h_std,T1_NH4_lag1h,T1_NH4_lag2h,T1_NH4_lag3h,T1_NH4_roll3h_mean,T1_NH4_roll3h_std
2023-07-31 14:00:00+00:00,131.7467,0.42686666666666667,13.4008,16.709799999999998,2008.5012333333332,100.0,1.9333333333333333,1.1333333333333333,3.852333333333333,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,91.93553333333332,76.4275,45.46323333333333,71.27542222222203,23.66065501827271,0.2596333333333333,0.4203,0.6543333333333333,0.44475555555555585,0.1984831936163361,34.445,40.64883333333333,11.936100000000001,29.009977777777788,15.108271369842926,16.7575,16.8605,16.9362,16.851400000000005,0.08969687842794533,1629.0987333333333,1875.6315,1818.3301333333334,1774.3534555555552,129.01574478087664,100.0,100.0,100.0,100.0,0.0,1.2666666666666666,1.6,1.2333333333333334,1.366666666666668,0.20275875100997995,2.0,1.1333333333333333,1.8,1.6444444444444446,0.4537906190369418,3.6853333333333333,3.2786666666666666,1.992,2.9853333333333354,0.8839557555544506
2023-07-31 15:00:00+00:00,100.75226666666667,0.44926666666666665,8.090666666666667,16.746233333333333,2190.509233333333,100.0,1.3333333333333333,1.5333333333333334,4.205,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,131.7467,91.93553333333332,76.4275,100.0365777777776,28.53548077355933,0.42686666666666667,0.2596333333333333,0.4203,0.3689333333333336,0.09471350367169638,13.4008,34.445,40.64883333333333,29.49821111111112,14.281697040864497,16.709799999999998,16.7575,16.8605,16.77593333333334,0.07702248589266128,2008.5012333333332,1629.0987333333333,1875.6315,1837.7438222222218,192.51797668558785,100.0,100.0,100.0,100.0,0.0,1.9333333333333333,1.2666666666666666,1.6,1.6000000000000014,0.33333333333333565,1.1333333333333333,2.0,1.1333333333333333,1.4222222222222225,0.5003702332976738,3.852333333333333,3.6853333333333333,3.2786666666666666,3.6054444444444465,0.2950593788326597
2023-07-31 16:00:00+00:00,30.866600000000002,0.43656666666666666,4.492733333333334,16.7365,1362.3171666666667,100.0,1.5666666666666667,1.2,2.1013333333333333,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,100.75226666666667,131.7467,91.93553333333332,108.14483333333315,20.9098010339922,0.44926666666666665,0.42686666666666667,0.2596333333333333,0.37858888888888914,0.10362556705822633,8.090666666666667,13.4008,34.445,18.645488888888902,13.937998153143731,16.746233333333333,16.709799999999998,16.7575,16.737844444444452,0.024931959256380004,2190.509233333333,2008.5012333333332,1629.0987333333333,1942.7030666666662,286.4305961835917,100.0,100.0,100.0,100.0,0.0,1.3333333333333333,1.9333333333333333,1.2666666666666666,1.5111111111111122,0.367171369819083,1.5333333333333334,1.1333333333333333,2.0,1.5555555555555556,0.43376047324318334,4.205,3.852333333333333,3.6853333333333333,3.914222222222224,0.2653036694754202
2023-07-31 17:00:00+00:00,31.038999999999998,1.0379,0.36343333333333333,16.759033333333335,1181.4085,100.0,2.0,1.1333333333333333,1.16,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,30.866600000000002,100.75226666666667,131.7467,87.78852222222206,51.674390625513595,0.43656666666666666,0.44926666666666665,0.42686666666666667,0.43756666666666694,0.01123343224449723,4.492733333333334,8.090666666666667,13.4008,8.661400000000015,4.481374268879924,16.7365,16.746233333333333,16.709799999999998,16.73084444444445,0.018863613802722102,1362.3171666666667,2190.509233333333,2008.5012333333332,1853.7758777777774,435.23611587418986,100.0,100.0,100.0,100.0,0.0,1.5666666666666667,1.3333333333333333,1.9333333333333333,1.6111111111111125,0.30245905752925034,1.2,1.5333333333333334,1.1333333333333333,1.288888888888889,0.21430335024427402,2.1013333333333333,4.205,3.852333333333333,3.3862222222222247,1.1266312782082297
2023-07-31 18:00:00+00:00,42.70596666666667,0.19853333333333334,0.04413333333333334,16.8019,1396.1573333333333,100.0,1.1666666666666667,1.5,0.6246666666666666,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,31.038999999999998,30.866600000000002,100.75226666666667,54.21928888888871,40.29883306114921,1.0379,0.43656666666666666,0.44926666666666665,0.6412444444444447,0.34357247388987616,0.36343333333333333,4.492733333333334,8.090666666666667,4.315611111111125,3.866660439985591,16.759033333333335,16.7365,16.746233333333333,16.747255555555565,0.01130139288965731,1181.4085,1362.3171666666667,2190.509233333333,1578.0782999999994,538.0387741570669,100.0,100.0,100.0,100.0,0.0,2.0,1.5666666666666667,1.3333333333333333,1.6333333333333346,0.33829638550307317,1.1333333333333333,1.2,1.5333333333333334,1.288888888888889,0.21430335024427402,1.16,2.1013333333333333,4.205,2.4887777777777798,1.5590353261386343
2023-07-31 19:00:00+00:00,42.34786666666667,0.4604,0.007,16.7808,2010.0136333333332,100.0,1.4333333333333333,1.9333333333333333,2.8713333333333333,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,42.70596666666667,31.038999999999998,30.866600000000002,34.87052222222204,6.786241424490758,0.19853333333333334,1.0379,0.43656666666666666,0.557666666666667,0.43258872821396,0.04413333333333334,0.36343333333333333,4.492733333333334,1.6334333333333477,2.4813676652204286,16.8019,16.759033333333335,16.7365,16.76581111111112,0.03322263841810564,1396.1573333333333,1181.4085,1362.3171666666667,1313.294333333333,115.46295507884165,100.0,100.0,100.0,100.0,0.0,1.1666666666666667,2.0,1.5666666666666667,1.577777777777779,0.41677776296691565,1.5,1.1333333333333333,1.2,1.277777777777778,0.19531550923606109,0.6246666666666666,1.16,2.1013333333333333,1.2953333333333352,0.7475777179962376
2023-07-31 20:00:00+00:00,31.065533333333335,0.21006666666666668,0.007,16.706566666666667,1129.3963,100.0,1.7333333333333334,1.0,2.4473333333333334,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,42.34786666666667,42.70596666666667,31.038999999999998,38.69761111111093,6.634968124710224,0.4604,0.19853333333333334,1.0379,0.5656111111111114,0.4294602818698109,0.007,0.04413333333333334,0.36343333333333333,0.1381888888889031,0.19594901359140401,16.7808,16.8019,16.759033333333335,16.780577777777783,0.02143419731561234,2010.0136333333332,1396.1573333333333,1181.4085,1529.193155555555,430.0238531085845,100.0,100.0,100.0,100.0,0.0,1.4333333333333333,1.1666666666666667,2.0,1.5333333333333348,0.42557151116013003,1.9333333333333333,1.5,1.1333333333333333,1.5222222222222224,0.40046269535422624,2.8713333333333333,0.6246666666666666,1.16,1.552000000000002,1.1735100245749084
2023-07-31 21:00:00+00:00,31.1379,0.25643333333333335,0.043166666666666666,16.725733333333334,1191.3882999999998,100.0,1.2333333333333334,1.9,2.865666666666667,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,31.065533333333335,42.34786666666667,42.70596666666667,38.70645555555537,6.6196546894103,0.21006666666666668,0.4604,0.19853333333333334,0.28966666666666696,0.14797181413285188,0.007,0.007,0.04413333333333334,0.01937777777779199,0.02143894003138848,16.706566666666667,16.7808,16.8019,16.7630888888889,0.05007368274314779,1129.3963,2010.0136333333332,1396.1573333333333,1511.855755555555,451.56540569481217,100.0,100.0,100.0,100.0,0.0,1.7333333333333334,1.4333333333333333,1.1666666666666667,1.4444444444444458,0.28349668493719893,1.0,1.9333333333333333,1.5,1.4777777777777779,0.4670633234885267,2.4473333333333334,2.8713333333333333,0.6246666666666666,1.9811111111111128,1.1936918145602675
2023-07-31 22:00:00+00:00,31.030566666666665,0.48006666666666664,0.04703333333333334,16.7272,1265.7673333333332,100.0,1.8,1.1,1.761,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,31.1379,31.065533333333335,42.34786666666667,34.85043333333315,6.493068548416626,0.25643333333333335,0.21006666666666668,0.4604,0.308966666666667,0.13317848091102238,0.043166666666666666,0.007,0.007,0.019055555555569766,0.020880834772120358,16.725733333333334,16.706566666666667,16.7808,16.737700000000007,0.03853631764384135,1191.3882999999998,1129.3963,2010.0136333333332,1443.5994111111104,491.507431650543,100.0,100.0,100.0,100.0,0.0,1.2333333333333334,1.7333333333333334,1.4333333333333333,1.466666666666668,0.2516611478423776,1.9,1.0,1.9333333333333333,1.611111111111111,0.5295001136641754,2.865666666666667,2.4473333333333334,2.8713333333333333,2.7281111111111134,0.24317719495915646
2023-07-31 23:00:00+00:00,31.186100000000003,0.19873333333333335,0.007,16.6949,1274.6135666666667,100.0,1.0666666666666667,1.8666666666666667,1.4713333333333334,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,31.030566666666665,31.1379,31.065533333333335,31.077999999999818,0.054741889218216995,0.48006666666666664,0.25643333333333335,0.21006666666666668,0.31552222222222254,0.14437320593719066,0.04703333333333334,0.043166666666666666,0.007,0.032400000000014216,0.022081842751427504,16.7272,16.725733333333334,16.706566666666667,16.71983333333334,0.011512650037615844,1265.7673333333332,1191.3882999999998,1129.3963,1195.5173111111105,68.27921523186335,100.0,100.0,100.0,100.0,0.0,1.8,1.2333333333333334,1.7333333333333334,1.5888888888888903,0.3097191081059225,1.1,1.9,1.0,1.3333333333333333,0.4932882862316201,1.761,2.865666666666667,2.4473333333333334,2.358000000000002,0.5577252409963981
